RunID,TimesheetID,Page,Row,Col,FieldKey,RawText,NormalizedTime,Confidence,CropPath,Warnings,_source_file,IsValid
20251006_161346,clockin_synth,,6,,row6_clock_in_pm,(11-145.,,,data/clockin_synth/crops\clock_0001\time\row6_clock_in_pm.png,unparsable('(11-145.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,6,,row6_clock_out_am,(2/2.S.,22:05,,data/clockin_synth/crops\clock_0001\time\row6_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_out_pm,114.23.,,,data/clockin_synth/crops\clock_0001\time\row6_clock_out_pm.png,unparsable('114.23.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,6,,row6_clock_in_am,",000",,,data/clockin_synth/crops\clock_0002\time\row6_clock_in_am.png,"unparsable(',000'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,6,,row6_clock_in_pm,"(12,000.",,,data/clockin_synth/crops\clock_0002\time\row6_clock_in_pm.png,"unparsable('(12,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,6,,row6_clock_out_am,"(11,000.",,,data/clockin_synth/crops\clock_0002\time\row6_clock_out_am.png,"unparsable('(11,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,6,,row6_clock_out_pm,(10,10:00,,data/clockin_synth/crops\clock_0002\time\row6_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_am,(10.45.,10:45,,data/clockin_synth/crops\clock_0003\time\row6_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_pm,(15.30.,15:30,,data/clockin_synth/crops\clock_0003\time\row6_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_out_am,(14.45.,14:45,,data/clockin_synth/crops\clock_0003\time\row6_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_out_pm,(28.41.,04:41,,data/clockin_synth/crops\clock_0003\time\row6_clock_out_pm.png,hour>23,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_am,(08145.,08:45,,data/clockin_synth/crops\clock_0004\time\row6_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_pm,(13.15.,13:15,,data/clockin_synth/crops\clock_0004\time\row6_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_out_am,(12.45.,12:45,,data/clockin_synth/crops\clock_0004\time\row6_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_out_pm,(18.55.,18:55,,data/clockin_synth/crops\clock_0004\time\row6_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_am,(10.45.,10:45,,data/clockin_synth/crops\clock_0005\time\row6_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_pm,114.30.,,,data/clockin_synth/crops\clock_0005\time\row6_clock_in_pm.png,unparsable('114.30.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,6,,row6_clock_out_am,(13.45.,13:45,,data/clockin_synth/crops\clock_0005\time\row6_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_out_pm,"(2,.11..",02:11,,data/clockin_synth/crops\clock_0005\time\row6_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_am,",000",,,data/clockin_synth/crops\clock_0006\time\row6_clock_in_am.png,"unparsable(',000'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,6,,row6_clock_in_pm,"(150,000.",,,data/clockin_synth/crops\clock_0006\time\row6_clock_in_pm.png,"unparsable('(150,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,6,,row6_clock_out_am,"(14,000.",,,data/clockin_synth/crops\clock_0006\time\row6_clock_out_am.png,"unparsable('(14,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,6,,row6_clock_out_pm,(19.55.,19:55,,data/clockin_synth/crops\clock_0006\time\row6_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_am,",09.15.",,,data/clockin_synth/crops\clock_0007\time\row6_clock_in_am.png,"unparsable(',09.15.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,6,,row6_clock_in_pm,(14.15.,14:15,,data/clockin_synth/crops\clock_0007\time\row6_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_out_am,(13.15.,13:15,,data/clockin_synth/crops\clock_0007\time\row6_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_out_pm,(19.13.,19:13,,data/clockin_synth/crops\clock_0007\time\row6_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_am,(08145.,08:45,,data/clockin_synth/crops\clock_0008\time\row6_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_pm,(13.30.,13:30,,data/clockin_synth/crops\clock_0008\time\row6_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_out_am,(12.45.,12:45,,data/clockin_synth/crops\clock_0008\time\row6_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_out_pm,(18.52.,18:52,,data/clockin_synth/crops\clock_0008\time\row6_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_am,(08145.,08:45,,data/clockin_synth/crops\clock_0009\time\row6_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_in_pm,(12.15.,12:15,,data/clockin_synth/crops\clock_0009\time\row6_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,6,,row6_clock_out_am,(11-145.,,,data/clockin_synth/crops\clock_0009\time\row6_clock_out_am.png,unparsable('(11-145.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,6,,row6_clock_out_pm,(16.51.,16:51,,data/clockin_synth/crops\clock_0009\time\row6_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_am,(08.15.,08:15,,data/clockin_synth/crops\clock_0000\time\row7_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_pm,(12.15.,12:15,,data/clockin_synth/crops\clock_0000\time\row7_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_am,(2/2.S.,22:05,,data/clockin_synth/crops\clock_0000\time\row7_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_pm,(17.03.,17:03,,data/clockin_synth/crops\clock_0000\time\row7_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_am,",000",,,data/clockin_synth/crops\clock_0001\time\row7_clock_in_am.png,"unparsable(',000'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_in_pm,"(13,000.",,,data/clockin_synth/crops\clock_0001\time\row7_clock_in_pm.png,"unparsable('(13,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_out_am,"(12,000.",,,data/clockin_synth/crops\clock_0001\time\row7_clock_out_am.png,"unparsable('(12,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_out_pm,(16.05.,16:05,,data/clockin_synth/crops\clock_0001\time\row7_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_am,"(1,000.",,,data/clockin_synth/crops\clock_0002\time\row7_clock_in_am.png,"unparsable('(1,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_in_pm,114.30.,,,data/clockin_synth/crops\clock_0002\time\row7_clock_in_pm.png,unparsable('114.30.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_out_am,(13.30.,13:30,,data/clockin_synth/crops\clock_0002\time\row7_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_pm,(19.55.,19:55,,data/clockin_synth/crops\clock_0002\time\row7_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_am,(07.30.,07:30,,data/clockin_synth/crops\clock_0003\time\row7_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_pm,(12.15.,12:15,,data/clockin_synth/crops\clock_0003\time\row7_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_am,(1/1.30.,11:30,,data/clockin_synth/crops\clock_0003\time\row7_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_pm,"""17.27.",17:27,,data/clockin_synth/crops\clock_0003\time\row7_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_am,",093.45.",,,data/clockin_synth/crops\clock_0004\time\row7_clock_in_am.png,"unparsable(',093.45.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_in_pm,(13.15.,13:15,,data/clockin_synth/crops\clock_0004\time\row7_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_am,(12.45.,12:45,,data/clockin_synth/crops\clock_0004\time\row7_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_pm,"""27.17.",03:17,,data/clockin_synth/crops\clock_0004\time\row7_clock_out_pm.png,hour>23,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_am,",000",,,data/clockin_synth/crops\clock_0005\time\row7_clock_in_am.png,"unparsable(',000'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_in_pm,(11-145.,,,data/clockin_synth/crops\clock_0005\time\row7_clock_in_pm.png,unparsable('(11-145.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_out_am,"(11,000.",,,data/clockin_synth/crops\clock_0005\time\row7_clock_out_am.png,"unparsable('(11,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_out_pm,(15.53.,15:53,,data/clockin_synth/crops\clock_0005\time\row7_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_am,(10.45.,10:45,,data/clockin_synth/crops\clock_0006\time\row7_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_pm,(14.45.,14:45,,data/clockin_synth/crops\clock_0006\time\row7_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_am,(13.45.,13:45,,data/clockin_synth/crops\clock_0006\time\row7_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_pm,(2.102.,,,data/clockin_synth/crops\clock_0006\time\row7_clock_out_pm.png,unparsable('(2.102.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_in_am,(07.30.,07:30,,data/clockin_synth/crops\clock_0007\time\row7_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_pm,(2/2.S.,22:05,,data/clockin_synth/crops\clock_0007\time\row7_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_am,"(1,000.",,,data/clockin_synth/crops\clock_0007\time\row7_clock_out_am.png,"unparsable('(1,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_out_pm,(15.54.,15:54,,data/clockin_synth/crops\clock_0007\time\row7_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_am,",10.15.",,,data/clockin_synth/crops\clock_0008\time\row7_clock_in_am.png,"unparsable(',10.15.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,7,,row7_clock_in_pm,(15.15.,15:15,,data/clockin_synth/crops\clock_0008\time\row7_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_am,(14.15.,14:15,,data/clockin_synth/crops\clock_0008\time\row7_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_pm,(2..13..,02:13,,data/clockin_synth/crops\clock_0008\time\row7_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_am,(08130,08:30,,data/clockin_synth/crops\clock_0009\time\row7_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_in_pm,(12.15.,12:15,,data/clockin_synth/crops\clock_0009\time\row7_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_am,(1/1.30.,11:30,,data/clockin_synth/crops\clock_0009\time\row7_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,7,,row7_clock_out_pm,166.52.,,,data/clockin_synth/crops\clock_0009\time\row7_clock_out_pm.png,unparsable('166.52.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_in_am,"(1,000.",,,data/clockin_synth/crops\clock_0000\time\row8_clock_in_am.png,"unparsable('(1,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_in_pm,"(14,000.",,,data/clockin_synth/crops\clock_0000\time\row8_clock_in_pm.png,"unparsable('(14,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_out_am,(13.30.,13:30,,data/clockin_synth/crops\clock_0000\time\row8_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_pm,/10.47.,10:47,,data/clockin_synth/crops\clock_0000\time\row8_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_am,(08130,08:30,,data/clockin_synth/crops\clock_0001\time\row8_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_pm,(13.30.,13:30,,data/clockin_synth/crops\clock_0001\time\row8_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_am,(12.30.,12:30,,data/clockin_synth/crops\clock_0001\time\row8_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_pm,"""17.16.",17:16,,data/clockin_synth/crops\clock_0001\time\row8_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_am,(07.15.,07:15,,data/clockin_synth/crops\clock_0002\time\row8_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_pm,(11-145.,,,data/clockin_synth/crops\clock_0002\time\row8_clock_in_pm.png,unparsable('(11-145.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_out_am,(2/2.S.,22:05,,data/clockin_synth/crops\clock_0002\time\row8_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_pm,(16.53.,16:53,,data/clockin_synth/crops\clock_0002\time\row8_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_am,",0,000.",,,data/clockin_synth/crops\clock_0003\time\row8_clock_in_am.png,"unparsable(',0,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_in_pm,(12.30.,12:30,,data/clockin_synth/crops\clock_0003\time\row8_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_am,"(12,000.",,,data/clockin_synth/crops\clock_0003\time\row8_clock_out_am.png,"unparsable('(12,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_out_pm,/19.24.,19:24,,data/clockin_synth/crops\clock_0003\time\row8_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_am,",09.15.",,,data/clockin_synth/crops\clock_0004\time\row8_clock_in_am.png,"unparsable(',09.15.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_in_pm,(13.45.,13:45,,data/clockin_synth/crops\clock_0004\time\row8_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_am,(13.15.,13:15,,data/clockin_synth/crops\clock_0004\time\row8_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_pm,"1.1,",,,data/clockin_synth/crops\clock_0004\time\row8_clock_out_pm.png,"unparsable('1.1,'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_in_am,",000",,,data/clockin_synth/crops\clock_0005\time\row8_clock_in_am.png,"unparsable(',000'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_in_pm,(12.30.,12:30,,data/clockin_synth/crops\clock_0005\time\row8_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_am,"(12,000.",,,data/clockin_synth/crops\clock_0005\time\row8_clock_out_am.png,"unparsable('(12,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_out_pm,(16.42.,16:42,,data/clockin_synth/crops\clock_0005\time\row8_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_am,(08.15.,08:15,,data/clockin_synth/crops\clock_0006\time\row8_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_pm,"(13,000.",,,data/clockin_synth/crops\clock_0006\time\row8_clock_in_pm.png,"unparsable('(13,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_out_am,(12.15.,12:15,,data/clockin_synth/crops\clock_0006\time\row8_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_pm,"""17.12..",17:12,,data/clockin_synth/crops\clock_0006\time\row8_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_am,",093.45.",,,data/clockin_synth/crops\clock_0007\time\row8_clock_in_am.png,"unparsable(',093.45.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
